181422;7;14;17;27;37;39;8
934152;3;5;7;8;40;43;3
261064;1;3;7;20;27;45;3
697801;1;7;29;33;40;45;0
389130;22;25;28;33;35;39;8
907482;4;7;11;13;24;27;3
192624;12;13;14;20;31;45;8
984326;8;19;27;30;41;43;3
855782;1;8;16;20;42;45;9
583293;17;20;21;28;33;45;5
510252;15;18;20;23;29;41;0
789490;15;17;21;26;27;40;2
868084;5;10;21;34;40;42;9
624119;14;16;17;32;34;41;7
822983;2;7;19;30;38;40;0
685418;29;30;35;36;38;39;3
336871;2;5;13;17;29;33;5
166422;6;9;22;29;36;42;7
556833;3;10;13;20;23;30;7
695281;12;20;24;30;33;36;7
277995;6;8;17;20;23;25;6
733082;15;27;32;34;44;45;4
712385;3;15;21;25;27;34;0
902557;13;22;24;33;41;45;9
753030;13;15;25;28;34;44;7
332735;16;20;25;33;35;43;7
962859;1;11;13;20;28;34;4
913864;2;11;16;25;40;43;9
437355;3;4;9;32;41;43;3
180203;16;22;26;28;31;45;3
455305;2;9;13;18;25;42;0
840612;3;18;23;25;27;35;1
439874;8;15;17;20;32;45;2
377457;3;14;17;39;43;44;5
236121;12;16;17;36;38;43;7
149439;18;19;26;30;40;41;6
748585;24;28;32;37;40;41;4
305748;2;4;14;23;27;41;8
768592;10;14;16;19;37;44;5
804159;10;11;12;23;26;37;3
900057;4;9;26;32;42;44;2
702671;7;22;23;27;30;42;6
228576;2;10;21;22;23;36;3
128102;3;15;24;37;39;40;4
282411;9;15;20;32;36;38;9
984319;18;22;24;28;29;33;7
871305;1;5;11;27;40;41;1
621771;17;18;19;20;32;34;2
188069;10;11;21;31;33;37;5
745684;2;10;13;16;36;37;6
548895;11;12;15;19;21;41;5
270408;1;13;17;23;41;42;9
959880;1;33;35;36;41;44;5
879190;10;11;13;14;20;38;6
939189;3;7;13;28;31;36;7
161654;3;5;10;16;21;26;1
935356;15;24;26;29;35;36;6
541189;2;3;13;26;31;42;6
956262;1;17;22;31;33;43;9
283747;1;3;11;25;39;43;4
182622;3;7;8;13;23;39;3
455296;5;15;26;35;37;41;2
335769;4;13;19;26;39;42;6
800447;10;20;33;35;36;42;2
853943;1;2;19;30;32;41;9
184598;9;18;21;27;41;43;6
427308;6;12;27;31;42;43;8
302099;3;5;13;17;25;34;8
742281;3;11;21;29;38;43;0
835784;4;5;7;10;29;33;2
721173;1;9;21;36;38;40;9
584745;7;16;18;25;31;33;2
481079;16;18;30;31;33;37;5
224723;14;17;27;30;40;41;1
879551;6;8;31;36;40;45;6
289738;1;8;17;31;42;43;2
192385;5;8;11;19;27;44;1
380866;23;25;26;35;36;41;0
604755;3;13;21;23;36;38;1
713620;1;7;17;25;38;43;1
302545;6;7;13;20;23;40;8
702788;20;23;33;36;42;44;5
746303;10;19;27;29;33;34;4
873547;10;12;19;33;40;43;2
254188;3;6;22;28;39;44;2
413225;8;20;22;24;31;35;8
766030;5;9;17;18;26;45;1
375671;14;21;23;33;38;39;8
133276;6;8;14;36;39;42;9
188523;6;16;25;29;36;41;1
937819;1;13;17;32;37;40;8
916256;5;11;31;32;38;40;9
401363;4;5;15;16;19;25;7
734682;2;8;34;37;40;45;1
866198;7;23;29;36;41;42;0
283214;17;21;23;29;32;44;7
100252;13;31;38;42;43;44;7
970920;18;20;25;27;36;42;6
613929;2;4;20;23;33;45;9
718203;7;14;18;21;29;41;0
996557;12;15;17;33;36;38;1
542471;1;4;5;10;24;44;1
229138;3;12;13;32;36;44;6
422861;1;14;15;23;34;37;6
945625;3;5;12;31;36;42;2
984035;1;3;5;18;40;45;3
533376;5;8;9;12;21;29;9
465887;7;14;23;25;30;44;2
625628;10;12;19;25;34;44;2
344584;6;11;18;22;28;41;3
515228;9;16;23;24;30;36;1
180305;7;11;27;30;41;45;1
269990;15;24;26;27;31;36;4
324591;1;8;12;34;41;43;6
733890;6;7;16;20;27;31;6
974368;1;4;5;7;17;42;3
599943;14;22;23;26;41;42;9
886743;13;15;16;17;40;45;1
182554;4;18;26;30;41;43;0
979707;18;20;23;40;44;45;3
472786;1;14;15;38;39;43;5
440178;15;16;26;30;34;40;6
289043;11;13;21;24;34;41;0
528468;3;4;9;17;25;29;8
691642;15;26;27;28;34;39;7
965446;6;9;12;13;39;40;3
287435;1;4;17;20;39;41;2
213144;17;20;34;38;41;44;3
307464;10;19;22;30;33;39;7
734078;3;17;18;19;21;44;9
871964;11;17;28;31;41;42;7
221277;1;2;8;13;17;29;8
416293;8;13;18;31;32;40;8
309259;3;11;21;35;38;44;2
370599;4;5;22;29;33;35;2
110143;21;25;28;31;35;39;1
239477;3;6;14;23;41;42;3
877349;9;13;36;37;41;42;0
862754;18;19;22;26;39;40;6
682119;3;8;15;19;26;31;7
369162;1;3;23;28;36;41;1
213881;1;17;21;33;41;44;3
688957;2;5;11;14;19;34;5
783323;9;14;30;35;40;41;9
575142;7;17;27;28;44;45;4
665883;2;10;20;23;30;42;4
480499;4;7;8;20;41;43;0
201296;5;11;12;23;37;44;2
514704;2;5;8;15;32;38;1
477145;3;8;27;32;40;42;4
849274;3;4;10;29;30;39;9
389436;2;19;24;29;33;42;3
535969;1;3;6;16;23;28;2
328092;1;2;7;35;37;41;0
845505;8;11;15;28;33;43;5
732209;3;6;7;11;20;38;7
684287;2;19;34;35;43;45;7
255682;7;8;13;19;31;33;8
786797;1;5;9;27;37;38;2
920616;4;10;12;33;40;43;8
571497;10;11;21;23;27;30;3
723240;2;7;19;29;32;36;3
716199;9;12;15;16;35;41;0
508542;2;14;15;17;27;34;0
170919;3;18;22;26;35;36;7
994980;19;22;23;27;35;45;1
444663;1;10;11;18;31;38;4
931627;9;19;20;29;30;43;9
985737;8;18;20;22;39;42;9
442905;16;31;33;36;39;41;4
303602;2;7;34;39;42;45;8
967615;3;21;22;25;33;42;2
608053;4;5;10;26;41;45;5
505629;4;9;14;24;32;42;3
822163;14;29;30;31;33;34;5
183722;4;15;24;25;39;43;4
596005;4;5;19;23;30;44;1
651238;6;11;16;28;30;40;6
988071;4;7;19;20;31;42;7
633680;10;20;28;30;32;34;1
335362;4;6;10;13;28;36;7
290176;4;20;24;32;37;39;3
594811;4;13;15;35;36;39;0
587305;14;21;29;31;36;38;8
110410;11;17;27;29;38;45;4
131625;3;4;8;16;40;42;3
662198;2;11;21;29;31;32;8
216625;12;22;23;36;39;43;9
964276;7;10;23;37;41;44;9
687764;5;7;17;28;33;41;0
398726;10;12;13;14;35;37;3
493677;5;16;17;27;30;34;4
668990;3;20;28;31;35;41;9
522768;10;16;25;27;31;40;9
260550;10;18;32;34;35;38;6
536644;10;11;13;15;32;36;2
412203;1;8;17;20;21;41;0
597685;4;10;14;21;28;43;9
505439;5;6;22;40;41;45;0
340366;5;16;28;32;37;41;3
561155;1;2;13;26;30;33;8
373976;9;12;17;28;34;44;9
681472;12;16;28;34;37;39;4
929028;1;3;5;6;25;30;0
834738;4;22;25;26;32;40;4
127272;14;15;18;21;37;43;8
165838;5;7;15;17;25;36;4
142381;3;11;17;26;29;34;7
606293;2;26;28;29;37;40;0
377252;4;12;29;35;39;44;1
525955;14;17;26;28;32;37;4
843412;1;20;24;25;31;42;7
770011;8;9;24;34;42;44;1
372353;5;8;15;34;38;45;0
438952;1;24;26;29;36;37;5
834858;6;7;8;21;29;38;5
374523;6;9;12;13;14;19;2
158947;1;4;25;34;44;45;1
549970;10;21;25;33;37;40;2
714398;1;5;6;13;26;40;3
898868;8;10;12;16;41;42;6
471223;2;4;5;17;22;33;1
274370;3;13;21;27;33;45;6
112832;5;13;20;23;32;37;7
915494;3;17;26;28;30;37;3
591744;5;15;20;22;37;40;0
619575;1;10;20;27;33;34;8
826435;3;6;21;25;32;43;0
815865;11;22;23;34;38;41;4
476933;2;3;7;18;34;38;4
172767;3;6;27;33;43;45;1
119124;12;13;22;24;30;37;5
150539;14;22;34;36;39;45;6
542524;5;12;13;14;17;19;6
345680;25;30;32;33;34;39;3
841956;28;29;33;34;36;44;1
736487;3;11;19;26;31;38;2
770393;3;6;17;19;36;37;6
620837;4;17;19;28;32;39;4
432595;11;14;19;38;39;45;4
183758;2;6;19;20;33;34;6
120559;2;9;12;27;29;43;4
798177;5;8;27;29;38;39;6
217217;5;22;33;35;38;45;2
813176;9;13;18;24;28;44;1
646166;3;6;25;35;38;45;4
291791;18;19;24;25;38;39;1
614773;1;12;17;32;39;41;1
446907;2;14;17;19;23;32;4
907251;1;9;14;17;21;45;0
891932;9;17;21;22;28;33;1
388407;2;10;14;18;31;34;7
402299;10;11;14;23;28;38;7
295424;3;5;8;12;24;34;1
379856;12;24;28;31;39;45;9
256513;1;2;13;18;33;41;0
227630;3;8;29;34;41;43;2
188362;1;10;13;14;21;23;6
857354;2;14;31;34;36;38;9
132786;4;5;13;16;19;22;2
447090;5;8;9;13;35;37;1
641185;11;15;19;28;36;41;4
926664;8;13;19;31;42;45;3
834036;8;22;24;37;38;44;0
736546;13;23;27;30;31;42;9
800857;11;17;29;34;38;40;8
940317;8;10;19;22;23;43;8
582607;2;5;9;22;36;44;8
996987;1;16;25;31;33;41;7
599728;5;9;14;17;37;39;0
391551;5;7;29;30;31;33;1
634052;12;21;29;33;41;42;1
998867;14;16;34;37;39;40;9
166675;2;25;26;34;35;44;0
857484;12;19;22;25;32;44;0
442301;18;21;24;33;37;45;4
185592;3;11;16;25;27;35;5
627222;1;2;8;20;26;45;4
496357;7;8;20;21;34;43;9
456696;7;22;28;31;40;43;1
514471;16;17;19;20;28;30;9
715593;5;7;20;23;39;43;9
951636;2;5;16;32;42;43;3
136281;4;18;28;30;32;37;1
997610;1;20;27;30;33;43;9
326537;9;13;14;28;31;43;4
752061;5;8;11;20;40;41;8
970250;16;22;32;33;40;43;3
483282;7;21;25;26;39;45;2
944672;10;18;23;30;35;44;3
385174;7;15;18;21;23;41;2
359631;1;8;23;35;41;43;2
451811;12;13;17;28;34;35;7
831798;5;18;19;21;36;43;8
602231;4;11;28;38;43;44;5
795608;15;16;22;24;34;42;8
948550;7;9;29;33;43;45;1
957118;2;3;24;27;28;38;3
816376;3;4;12;13;37;44;4
833951;9;10;11;15;34;43;0
543709;1;7;16;18;19;45;2
869691;4;8;11;19;23;42;5
687138;9;11;13;20;21;36;1
574636;14;15;28;30;32;38;8
141692;13;25;32;33;39;40;8
312273;12;13;16;19;40;45;2
113254;11;29;34;40;41;42;8
710285;13;14;16;19;30;39;1
671429;9;13;29;30;31;43;6
122460;9;13;17;31;32;39;6
892922;2;9;15;27;35;44;5
125715;1;8;23;37;38;42;3
744733;8;12;15;17;23;36;6
799268;12;15;20;30;33;34;5
996996;5;6;7;9;25;43;4
921703;5;10;23;34;36;42;4
677845;13;29;33;36;38;43;2
432053;1;8;12;13;16;42;7
681209;2;6;11;20;22;30;6
284527;2;15;22;27;35;42;2
428765;5;7;16;34;43;45;5
600251;17;24;30;38;40;45;2
304972;10;12;18;19;30;38;9
455817;4;16;20;31;38;45;6
429819;17;23;24;28;38;41;5
921544;8;13;14;32;34;42;9
160704;6;11;13;22;31;45;6
848109;1;8;10;30;32;43;6
651300;2;8;12;18;37;45;7
750020;6;9;12;31;36;37;6
350531;2;8;9;21;28;33;8
231645;3;6;16;19;28;34;5
290782;26;28;32;33;34;42;7
676917;10;11;13;30;31;35;5
456340;7;8;14;31;38;43;5
489932;1;2;3;12;21;38;1
883039;1;3;14;17;20;32;6
231934;1;11;29;37;39;40;1
640084;2;17;21;22;28;42;4
621096;1;24;26;27;34;43;1
863775;1;2;29;33;36;45;5
661391;1;2;30;33;34;36;5
724031;17;24;26;27;31;42;5
483585;6;9;14;15;24;45;5
187876;7;17;20;30;33;36;1
477249;7;9;20;21;23;40;4
198520;5;10;15;34;39;44;3
989717;5;8;18;29;39;44;5
217437;2;19;22;34;39;43;5
945081;6;16;19;27;31;39;4
263826;4;13;30;36;40;45;9
382021;3;4;22;30;34;35;6
214566;7;15;16;27;32;37;7
703352;11;16;25;29;34;37;1
415167;2;5;11;19;29;39;7
987344;6;14;18;20;28;33;2
852192;1;11;15;23;32;39;7
200668;2;9;18;30;36;42;1
313957;9;15;16;29;32;35;3
714514;9;17;20;21;24;35;7
695490;1;3;9;11;21;44;2
516390;2;13;16;20;27;33;3
471286;1;6;19;20;34;41;0
210233;1;4;5;7;13;36;6
294736;2;17;24;35;41;44;7
556420;1;6;18;19;20;26;9
932859;1;12;18;35;40;45;9
369763;5;12;39;40;42;43;0
544001;20;21;22;23;31;34;6
136083;2;6;15;21;26;44;5
153117;1;14;15;16;20;22;2
146727;9;15;21;23;28;33;5
643437;14;22;30;31;37;41;5
924141;24;33;34;37;39;44;7
773191;3;7;12;20;23;30;2
172022;2;17;30;34;38;44;2
439083;1;4;5;17;31;43;9
701301;22;24;26;27;36;43;2
365113;8;10;13;29;35;36;9
967832;2;12;18;29;34;41;1
442366;12;27;28;34;39;41;8
737160;10;18;21;28;29;36;4
566894;6;11;18;25;34;39;0
155306;8;12;27;30;34;38;0
277656;5;13;28;30;31;39;0
857379;12;17;18;33;40;42;2
644356;8;17;20;24;38;44;0
865253;13;14;22;28;40;45;2
225748;10;22;26;37;41;45;2
966598;5;28;31;33;43;45;3
808711;1;10;11;16;17;35;1
324292;1;5;6;13;21;39;6
185176;1;14;26;36;38;44;9
558254;15;18;21;24;40;45;3
686822;14;18;23;35;37;45;5
142496;8;9;29;31;40;44;1
650009;12;18;27;34;38;41;1
254420;7;11;17;25;30;45;2
996626;1;13;17;26;28;33;4
562863;10;17;20;29;38;42;6
637362;1;11;13;40;44;45;4
275820;14;32;36;37;38;44;9
938140;4;9;10;28;32;44;3
660930;3;15;22;34;43;44;8
872229;12;18;20;21;38;41;0
904135;4;15;20;31;34;38;5
314639;6;22;23;25;32;45;1
729452;13;17;27;30;32;42;1
653614;4;9;20;29;30;45;4
689448;10;26;37;39;40;45;0
804621;5;10;16;25;28;33;6
672544;2;5;13;32;34;40;6
508326;6;10;25;29;33;45;3
537754;4;6;20;23;28;38;0
354073;8;11;16;20;32;35;3
731801;2;9;17;19;23;26;3
225558;8;23;31;37;42;44;7
873500;19;21;25;32;41;44;8
989349;4;11;21;25;28;39;9
284934;4;11;13;16;19;22;0
766692;4;10;11;14;19;24;3
529491;5;7;15;21;35;42;6
110530;8;19;26;37;39;42;3
135361;3;6;15;27;30;38;8
704012;1;3;4;36;40;44;6
405848;1;10;17;39;42;43;3
295278;5;18;24;28;30;31;9
273833;6;9;16;18;41;44;1
723535;20;23;28;41;42;45;9
632309;5;6;20;23;27;31;5
989806;2;7;8;9;15;16;4
590392;6;12;17;23;34;43;3
239328;5;13;17;20;29;35;4
500519;13;20;28;31;32;43;9
945468;1;7;16;26;27;38;0
299011;1;3;12;16;23;29;3
293487;17;29;35;37;38;40;2
771238;11;23;26;30;40;45;6
783286;7;9;14;15;18;30;4
758278;4;13;19;24;42;45;5
322410;4;5;13;14;21;40;8
947714;1;3;14;20;27;34;0
106944;2;3;23;27;28;32;9
679546;4;17;19;20;26;45;7
755502;9;12;23;26;37;44;6
296144;9;15;16;20;25;45;5
327697;6;7;21;22;27;34;1
615985;5;8;20;27;34;36;5
917299;5;15;26;34;36;43;8
299079;5;11;20;27;33;40;3
764259;17;21;24;29;40;45;1
332843;13;18;19;24;27;32;3
655139;3;13;22;35;37;38;8
663499;3;6;13;31;40;41;4
278863;24;26;27;31;32;38;4
934264;14;19;20;22;32;36;0
225756;6;15;19;24;35;45;1
723497;4;9;16;21;24;44;0
910400;15;22;27;36;39;41;6
431735;16;18;19;25;33;38;0
529564;9;10;13;26;34;38;0
330532;14;22;26;36;38;40;4
312553;4;16;20;22;28;39;7
513160;1;7;11;32;34;40;3
649471;1;16;25;28;33;44;9
534833;3;25;34;36;38;43;9
206684;2;7;13;14;15;17;9
815888;2;25;26;34;39;41;8
234322;6;22;23;37;41;42;1
548559;3;8;9;15;19;20;7
534122;6;7;13;15;33;41;2
563138;11;15;23;30;37;41;4
407892;6;7;9;13;41;42;0
945832;3;5;13;21;24;44;1
367644;2;16;17;41;44;45;8
887536;2;4;12;31;36;37;0
205892;2;5;6;30;41;45;9
189658;2;8;11;20;37;43;9
